total_code,total,domain_code,domain,super_sector_code,super_sector,sector_code,sector,three_digit_code,three_digit_industry,four_digit_code,four_digit_industry,five_digit_code,five_digit_industry,six_digit_code,six_digit_industry,id
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,236,Construction of Buildings,2362,Nonresidential Building Construction,23622,Commercial and Institutional Building Construction,236220,Commercial and Institutional Building Construction ,1012236220
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,237,Heavy and Civil Engineering Construction,2371,Utility System Construction,23711,Water and Sewer Line and Related Structures Construction,237110,Water and Sewer Line and Related Structures Construction ,1012237110
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,237,Heavy and Civil Engineering Construction,2371,Utility System Construction,23712,Oil and Gas Pipeline and Related Structures Construction,237120,Oil and Gas Pipeline and Related Structures Construction ,1012237120
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,237,Heavy and Civil Engineering Construction,2371,Utility System Construction,23713,Power and Communication Line and Related Structures Construction,237130,Power and Communication Line and Related Structures Construction ,1012237130
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,237,Heavy and Civil Engineering Construction,2372,Land Subdivision,23721,Land Subdivision,237210,Land Subdivision ,1012237210
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,237,Heavy and Civil Engineering Construction,2373,"Highway, Street, and Bridge Construction",23731,"Highway, Street, and Bridge Construction",237310,"Highway, Street, and Bridge Construction ",1012237310
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,237,Heavy and Civil Engineering Construction,2379,Other Heavy and Civil Engineering Construction,23799,Other Heavy and Civil Engineering Construction,237990,Other Heavy and Civil Engineering Construction ,1012237990
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23811,Poured Concrete Foundation and Structure Contractors ,238111,Residential Poured Concrete Foundation and Structure Contractors ,1012238111
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23811,Poured Concrete Foundation and Structure Contractors ,238112,Nonresidential Poured Concrete Foundation and Structure Contractors ,1012238112
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23812,Structural Steel and Precast Concrete Contractors ,238121,Residential Structural Steel and Precast Concrete Contractors ,1012238121
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23812,Structural Steel and Precast Concrete Contractors ,238122,Nonresidential Structural Steel and Precast Concrete Contractors ,1012238122
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23813,Framing Contractors ,238131,Residential Framing Contractors ,1012238131
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23813,Framing Contractors ,238132,Nonresidential Framing Contractors ,1012238132
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23814,Masonry Contractors ,238141,Residential Masonry Contractors ,1012238141
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23814,Masonry Contractors ,238142,Nonresidential Masonry Contractors ,1012238142
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23815,Glass and Glazing Contractors ,238151,Residential Glass and Glazing Contractors ,1012238151
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23815,Glass and Glazing Contractors ,238152,Nonresidential Glass and Glazing Contractors ,1012238152
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23816,Roofing Contractors ,238161,Residential Roofing Contractors ,1012238161
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23816,Roofing Contractors ,238162,Nonresidential Roofing Contractors ,1012238162
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23817,Siding Contractors ,238171,Residential Siding Contractors ,1012238171
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23817,Siding Contractors ,238172,Nonresidential Siding Contractors ,1012238172
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23819,"Other Foundation, Structure, and Building Exterior Contractors ",238191,"Other Residential Foundation, Structure, and Building Exterior Contractors ",1012238191
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",23819,"Other Foundation, Structure, and Building Exterior Contractors ",238192,"Other Nonresidential Foundation, Structure, and Building Exterior Contractors ",1012238192
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2382,Building Equipment Contractors,23821,Electrical Contractors and Other Wiring Installation Contractors,238211,Residential Electrical Contractors and Other Wiring Installation Contractors,1012238211
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2382,Building Equipment Contractors,23821,Electrical Contractors and Other Wiring Installation Contractors,238212,Nonresidential Electrical Contractors and Other Wiring Installation Contractors,1012238212
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2382,Building Equipment Contractors,23822,"Plumbing, Heating, and Air-Conditioning Contractors",238221,"Residential Plumbing, Heating, and Air-Conditioning Contractors ",1012238221
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2382,Building Equipment Contractors,23822,"Plumbing, Heating, and Air-Conditioning Contractors",238222,"Nonresidential Plumbing, Heating, and Air-Conditioning Contractors ",1012238222
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2382,Building Equipment Contractors,23829,Other Building Equipment Contractors,238291,Other Residential Building Equipment Contractors ,1012238291
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2382,Building Equipment Contractors,23829,Other Building Equipment Contractors,238292,Other Nonresidential Building Equipment Contractors ,1012238292
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23831,Drywall and Insulation Contractors,238311,Residential Drywall and Insulation Contractors ,1012238311
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23831,Drywall and Insulation Contractors,238312,Nonresidential Drywall and Insulation Contractors ,1012238312
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23832,Painting and Wall Covering Contractors,238321,Residential Painting and Wall Covering Contractors,1012238321
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23832,Painting and Wall Covering Contractors,238322,Nonresidential Painting and Wall Covering Contractors,1012238322
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23833,Flooring Contractors,238331,Residential Flooring Contractors,1012238331
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23833,Flooring Contractors,238332,Nonresidential Flooring Contractors,1012238332
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23834,Tile and Terrazzo Contractors,238341,Residential Tile and Terrazzo Contractors,1012238341
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23834,Tile and Terrazzo Contractors,238342,Nonresidential Tile and Terrazzo Contractors,1012238342
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23835,Finish Carpentry Contractors,238351,Residential Finish Carpentry Contractors,1012238351
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23835,Finish Carpentry Contractors,238352,Nonresidential Finish Carpentry Contractors,1012238352
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23839,Other Building Finishing Contractors,238391,Other Residential Building Finishing Contractors,1012238391
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2383,Building Finishing Contractors,23839,Other Building Finishing Contractors,238392,Other Nonresidential Building Finishing Contractors,1012238392
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2389,Other Specialty Trade Contractors,23891,Site Preparation Contractors,238911,Residential Site Preparation Contractors,1012238911
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2389,Other Specialty Trade Contractors,23891,Site Preparation Contractors,238912,Nonresidential Site Preparation Contractors,1012238912
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2389,Other Specialty Trade Contractors,23899,All Other Specialty Trade Contractors,238991,All Other Residential Specialty Trade Contractors,1012238991
10,"Total, All Industries",101,Goods-Producing,1012,Construction,23,Construction,238,Specialty Trade Contractors,2389,Other Specialty Trade Contractors,23899,All Other Specialty Trade Contractors,238992,All Other Nonresidential Specialty Trade Contractors,1012238992
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3111,Animal Food Manufacturing,31111,Animal Food Manufacturing,311111,Dog and Cat Food Manufacturing ,1013311111
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3111,Animal Food Manufacturing,31111,Animal Food Manufacturing,311119,Other Animal Food Manufacturing ,1013311119
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31121,Flour Milling and Malt Manufacturing,311211,Flour Milling ,1013311211
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31121,Flour Milling and Malt Manufacturing,311212,Rice Milling ,1013311212
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31121,Flour Milling and Malt Manufacturing,311213,Malt Manufacturing ,1013311213
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31122,Starch and Vegetable Fats and Oils Manufacturing,311221,Wet Corn Milling ,1013311221
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31122,Starch and Vegetable Fats and Oils Manufacturing,311224,Soybean and Other Oilseed Processing ,1013311224
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31122,Starch and Vegetable Fats and Oils Manufacturing,311225,Fats and Oils Refining and Blending ,1013311225
10,"Total, All Industries",101,Goods-Producing,1013,Manufacturing,31-33,Manufacturing,311,Food Manufacturing,3112,Grain and Oilseed Milling,31123,Breakfast Cereal Manufacturing,311230,Breakfast Cereal Manufacturing,1013311230
